"drug_concept_id","drug_concept_name","ancestor_concept_id","ancestor_concept_name"
19125519,"estrogens, conjugated (USP) 0.625 MG/ML Vaginal Cream",21602514,"ESTROGENS"
19126576,"estradiol 0.0006 MG/MG Topical Gel [Elestrin]",21602514,"ESTROGENS"
19128008,"{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) } Pack",21602514,"ESTROGENS"
19128009,"{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) } Pack [Seasonique]",21602514,"ESTROGENS"
19129297,"{21 (desogestrel 0.15 MG / ethinyl estradiol 0.02 MG Oral Tablet) / 5 (ethinyl estradiol 0.01 MG Oral Tablet) / 2 (inert ingredients 1 MG Oral Tablet) } Pack",21602514,"ESTROGENS"
19129347,"{21 (desogestrel 0.15 MG / ethinyl estradiol 0.02 MG Oral Tablet) / 5 (ethinyl estradiol 0.01 MG Oral Tablet) / 2 (inert ingredients 1 MG Oral Tablet) } Pack [Kariva 28 Day]",21602514,"ESTROGENS"
19129348,"{21 (desogestrel 0.15 MG / ethinyl estradiol 0.02 MG Oral Tablet) / 5 (ethinyl estradiol 0.01 MG Oral Tablet) / 2 (inert ingredients 1 MG Oral Tablet) } Pack [Mircette 28 Day]",21602514,"ESTROGENS"
19132882,"{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack",21602514,"ESTROGENS"
19132883,"{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack [LoSeasonique]",21602514,"ESTROGENS"
19133700,"{21 (desogestrel 0.15 MG / ethinyl estradiol 0.02 MG Oral Tablet) / 5 (ethinyl estradiol 0.01 MG Oral Tablet) / 2 (inert ingredients 1 MG Oral Tablet) } Pack [Azurette 28 Day]",21602514,"ESTROGENS"
36249969,"estradiol 0.01 MG Vaginal Insert [Yuvafem]",21602514,"ESTROGENS"
37003620,"84 HR estradiol 0.00208 MG/HR Transdermal System [Lyllana]",21602514,"ESTROGENS"
40026728,"desogestrel / ethinyl estradiol Oral Tablet",21602514,"ESTROGENS"
40037552,"estradiol Oral Tablet",21602514,"ESTROGENS"
40037555,"estradiol Oral Tablet [Estrace]",21602514,"ESTROGENS"
40038312,"estrogens, conjugated (USP) Vaginal Cream [Premarin]",21602514,"ESTROGENS"
40039762,"ethinyl estradiol / levonorgestrel Oral Tablet",21602514,"ESTROGENS"
40169036,"estradiol 0.01 MG Vaginal Insert",21602514,"ESTROGENS"
40169039,"estradiol 0.1 MG/ML Vaginal Cream [Estrace]",21602514,"ESTROGENS"
40220772,"{28 (estradiol 0.5 MG / norethindrone acetate 0.1 MG Oral Tablet) } Pack [Amabelz 0.5/0.1 28 Day]",21602514,"ESTROGENS"
40221414,"{5 (dienogest 2 MG / estradiol valerate 2 MG Oral Tablet) / 17 (dienogest 3 MG / estradiol valerate 2 MG Oral Tablet) / 2 (estradiol valerate 1 MG Oral Tablet) / 2 (estradiol valerate 3 MG Oral Tablet) / 2 (inert ingredients 1 MG Oral Tablet) } Pack",21602514,"ESTROGENS"
40221415,"{5 (dienogest 2 MG / estradiol valerate 2 MG Oral Tablet) / 17 (dienogest 3 MG / estradiol valerate 2 MG Oral Tablet) / 2 (estradiol valerate 1 MG Oral Tablet) / 2 (estradiol valerate 3 MG Oral Tablet) / 2 (inert ingredients 1 MG Oral Tablet) } Pack [N...",21602514,"ESTROGENS"
40228841,"{24 (ethinyl estradiol 0.01 MG / norethindrone acetate 1 MG Oral Tablet) / 2 (ethinyl estradiol 0.01 MG Oral Tablet) / 2 (ferrous fumarate 75 MG Oral Tablet) } Pack",21602514,"ESTROGENS"
40228842,"{24 (ethinyl estradiol 0.01 MG / norethindrone acetate 1 MG Oral Tablet) / 2 (ethinyl estradiol 0.01 MG Oral Tablet) / 2 (ferrous fumarate 75 MG Oral Tablet) } Pack [Lo Loestrin Fe 28 Day]",21602514,"ESTROGENS"
40240317,"{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) } Pack [Amethia 91 Day]",21602514,"ESTROGENS"
40242524,"84 HR estradiol 0.00313 MG/HR Transdermal System",21602514,"ESTROGENS"
40242525,"84 HR estradiol 0.00313 MG/HR Transdermal System [Alora]",21602514,"ESTROGENS"
40242527,"84 HR estradiol 0.00313 MG/HR Transdermal System [Vivelle]",21602514,"ESTROGENS"
40243126,"{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) } Pack [Camrese 91 Day]",21602514,"ESTROGENS"
42707655,"{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack [CamreseLo 91 Day]",21602514,"ESTROGENS"
42708257,"{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) } Pack [Amethia Lo 91 Day]",21602514,"ESTROGENS"
42709297,"{21 (desogestrel 0.15 MG / ethinyl estradiol 0.02 MG Oral Tablet) / 5 (ethinyl estradiol 0.01 MG Oral Tablet) / 2 (inert ingredients 1 MG Oral Tablet) } Pack [Vorele 28 Day]",21602514,"ESTROGENS"
42709298,"{21 (desogestrel 0.15 MG / ethinyl estradiol 0.02 MG Oral Tablet) / 5 (ethinyl estradiol 0.01 MG Oral Tablet) / 2 (inert ingredients 1 MG Oral Tablet) } Pack [Viorele 28 Day]",21602514,"ESTROGENS"
42901924,"84 HR estradiol 0.00156 MG/HR Transdermal System [Minivelle]",21602514,"ESTROGENS"
42901925,"84 HR estradiol 0.00208 MG/HR Transdermal System [Minivelle]",21602514,"ESTROGENS"
42901927,"84 HR estradiol 0.00417 MG/HR Transdermal System [Minivelle]",21602514,"ESTROGENS"
42902235,"estradiol 0.5 MG / norethindrone acetate 0.1 MG Oral Tablet",21602514,"ESTROGENS"
42902236,"{28 (estradiol 0.5 MG / norethindrone acetate 0.1 MG Oral Tablet) } Pack",21602514,"ESTROGENS"
42902238,"estradiol 1 MG / norethindrone acetate 0.5 MG Oral Tablet",21602514,"ESTROGENS"
43526507,"{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 42 (ethinyl estradiol 0.02 MG / levonorgestrel 0.15 MG Oral Tablet) / 21 (ethinyl estradiol 0.025 MG / levonorgestrel 0.15 MG Oral Tablet) / 21 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet...",21602514,"ESTROGENS"
43526508,"{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 42 (ethinyl estradiol 0.02 MG / levonorgestrel 0.15 MG Oral Tablet) / 21 (ethinyl estradiol 0.025 MG / levonorgestrel 0.15 MG Oral Tablet) / 21 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet...",21602514,"ESTROGENS"
43527213,"{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) } Pack [Daysee 91 Day]",21602514,"ESTROGENS"
44506603,"{21 (desogestrel 0.15 MG / ethinyl estradiol 0.02 MG Oral Tablet) / 5 (ethinyl estradiol 0.01 MG Oral Tablet) / 2 (inert ingredients 1 MG Oral Tablet) } Pack [Pimtrea Pack]",21602514,"ESTROGENS"
44785105,"{28 (drospirenone 0.25 MG / estradiol 0.5 MG Oral Tablet) } Pack [Angeliq 0.25/0.5 28 Day]",21602514,"ESTROGENS"
45774610,"84 HR estradiol 0.00104 MG/HR Transdermal System [Minivelle]",21602514,"ESTROGENS"
46221773,"{7 (ethinyl estradiol 0.01 MG Oral Tablet) / 84 (ethinyl estradiol 0.03 MG / levonorgestrel 0.15 MG Oral Tablet) } Pack [Ashlyna 91 Day]",21602514,"ESTROGENS"
700266,"thiopental 25 MG/ML Injectable Solution",21604606,"HYPNOTICS AND SEDATIVES"
704600,"triazolam 0.125 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
704601,"triazolam 0.25 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
705178,"trihexyphenidyl",21604606,"HYPNOTICS AND SEDATIVES"
708298,"midazolam",21604606,"HYPNOTICS AND SEDATIVES"
708336,"midazolam 1 MG/ML",21604606,"HYPNOTICS AND SEDATIVES"
708362,"midazolam 2 MG/ML Oral Solution [Versed]",21604606,"HYPNOTICS AND SEDATIVES"
712757,"amobarbital",21604606,"HYPNOTICS AND SEDATIVES"
720728,"zaleplon 5 MG Oral Capsule [Sonata]",21604606,"HYPNOTICS AND SEDATIVES"
720730,"zaleplon 10 MG Oral Capsule",21604606,"HYPNOTICS AND SEDATIVES"
720731,"zaleplon 5 MG Oral Capsule",21604606,"HYPNOTICS AND SEDATIVES"
730729,"pentobarbital",21604606,"HYPNOTICS AND SEDATIVES"
734275,"phenobarbital",21604606,"HYPNOTICS AND SEDATIVES"
739764,"melatonin 1 MG Chewable Tablet",21604606,"HYPNOTICS AND SEDATIVES"
740910,"phenytoin",21604606,"HYPNOTICS AND SEDATIVES"
742594,"trichloroacetaldehyde",21604606,"HYPNOTICS AND SEDATIVES"
742595,"chloral hydrate 325 MG Rectal Suppository",21604606,"HYPNOTICS AND SEDATIVES"
742596,"chloral hydrate 500 MG Oral Capsule",21604606,"HYPNOTICS AND SEDATIVES"
742598,"chloral hydrate 650 MG Rectal Suppository",21604606,"HYPNOTICS AND SEDATIVES"
742654,"chloral hydrate 500 MG Oral Capsule [Somnote]",21604606,"HYPNOTICS AND SEDATIVES"
742655,"chloral hydrate 100 MG/ML Oral Solution",21604606,"HYPNOTICS AND SEDATIVES"
742657,"chloral hydrate 50 MG/ML Oral Solution",21604606,"HYPNOTICS AND SEDATIVES"
744740,"zolpidem",21604606,"HYPNOTICS AND SEDATIVES"
748011,"estazolam 1 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
757356,"eszopiclone 2 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
757358,"eszopiclone 3 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
781184,"ramelteon 8 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
836718,"temazepam 15 MG Oral Capsule",21604606,"HYPNOTICS AND SEDATIVES"
836719,"temazepam 30 MG Oral Capsule",21604606,"HYPNOTICS AND SEDATIVES"
836720,"temazepam 7.5 MG Oral Capsule",21604606,"HYPNOTICS AND SEDATIVES"
836739,"temazepam 22.5 MG Oral Capsule",21604606,"HYPNOTICS AND SEDATIVES"
836740,"temazepam 22.5 MG Oral Capsule [Restoril]",21604606,"HYPNOTICS AND SEDATIVES"
914335,"atropine",21604606,"HYPNOTICS AND SEDATIVES"
917006,"benzocaine",21604606,"HYPNOTICS AND SEDATIVES"
919839,"Arnica extract",21604606,"HYPNOTICS AND SEDATIVES"
926770,"papain",21604606,"HYPNOTICS AND SEDATIVES"
950435,"citric acid",21604606,"HYPNOTICS AND SEDATIVES"
965748,"scopolamine",21604606,"HYPNOTICS AND SEDATIVES"
965777,"72 HR scopolamine 0.0139 MG/HR Transdermal System",21604606,"HYPNOTICS AND SEDATIVES"
966010,"72 HR scopolamine 0.0139 MG/HR Transdermal System [Transderm Scop]",21604606,"HYPNOTICS AND SEDATIVES"
985247,"aluminum hydroxide",21604606,"HYPNOTICS AND SEDATIVES"
1036059,"antipyrine",21604606,"HYPNOTICS AND SEDATIVES"
1106647,"turpentine",21604606,"HYPNOTICS AND SEDATIVES"
1112807,"aspirin",21604606,"HYPNOTICS AND SEDATIVES"
1125315,"acetaminophen",21604606,"HYPNOTICS AND SEDATIVES"
1129625,"diphenhydramine",21604606,"HYPNOTICS AND SEDATIVES"
1134439,"caffeine",21604606,"HYPNOTICS AND SEDATIVES"
1143374,"ephedrine",21604606,"HYPNOTICS AND SEDATIVES"
1145769,"melatonin 12 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
1163944,"guaifenesin",21604606,"HYPNOTICS AND SEDATIVES"
1201620,"codeine",21604606,"HYPNOTICS AND SEDATIVES"
1301152,"melatonin",21604606,"HYPNOTICS AND SEDATIVES"
1301153,"melatonin 2.5 MG Oral Capsule",21604606,"HYPNOTICS AND SEDATIVES"
1301154,"melatonin 3 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
1301155,"melatonin 0.2 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
1301156,"melatonin 1 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
1301157,"melatonin 3 MG Oral Capsule",21604606,"HYPNOTICS AND SEDATIVES"
1301158,"melatonin 5 MG Oral Capsule",21604606,"HYPNOTICS AND SEDATIVES"
1301159,"melatonin 1 MG Oral Capsule",21604606,"HYPNOTICS AND SEDATIVES"
1301161,"melatonin 1.5 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
1301196,"melatonin 2.5 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
1301197,"melatonin 5 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
1301198,"melatonin 3 MG Oral Lozenge",21604606,"HYPNOTICS AND SEDATIVES"
1301199,"melatonin 10 MG Oral Capsule",21604606,"HYPNOTICS AND SEDATIVES"
1301241,"melatonin 0.25 MG/ML Oral Solution",21604606,"HYPNOTICS AND SEDATIVES"
1308738,"vitamin B12",21604606,"HYPNOTICS AND SEDATIVES"
1326901,"papaverine",21604606,"HYPNOTICS AND SEDATIVES"
1351461,"procainamide",21604606,"HYPNOTICS AND SEDATIVES"
1353268,"melatonin 3 MG / vitamin B6 1 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
1353351,"melatonin 3 MG / vitamin B6 2 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
1379525,"inositol",21604606,"HYPNOTICS AND SEDATIVES"
1396589,"midazolam 50 MG/ML Nasal Spray",21604606,"HYPNOTICS AND SEDATIVES"
1396595,"midazolam 50 MG/ML Nasal Spray [Nayzilam]",21604606,"HYPNOTICS AND SEDATIVES"
1397059,"valerian root extract",21604606,"HYPNOTICS AND SEDATIVES"
1500211,"medroxyprogesterone",21604606,"HYPNOTICS AND SEDATIVES"
1517824,"niacin",21604606,"HYPNOTICS AND SEDATIVES"
1537110,"melatonin 3 MG / pyridoxine hydrochloride 10 MG Extended Release Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
1550557,"prednisolone",21604606,"HYPNOTICS AND SEDATIVES"
1551099,"prednisone",21604606,"HYPNOTICS AND SEDATIVES"
19003153,"zolpidem tartrate 5 MG Oral Tablet [Stilnoct]",21604606,"HYPNOTICS AND SEDATIVES"
19005046,"pyridoxine",21604606,"HYPNOTICS AND SEDATIVES"
19009066,"midazolam 5 MG/ML Injectable Solution [Hypnovel]",21604606,"HYPNOTICS AND SEDATIVES"
19009067,"midazolam 2 MG/ML Injectable Solution",21604606,"HYPNOTICS AND SEDATIVES"
19009877,"methylparaben",21604606,"HYPNOTICS AND SEDATIVES"
19016922,"zolpidem tartrate 10 MG Oral Tablet [Stilnoct]",21604606,"HYPNOTICS AND SEDATIVES"
19018419,"niacinamide",21604606,"HYPNOTICS AND SEDATIVES"
19018846,"chloral hydrate 500 MG Rectal Suppository",21604606,"HYPNOTICS AND SEDATIVES"
19019816,"scopolamine 0.4 MG/ML Injectable Solution",21604606,"HYPNOTICS AND SEDATIVES"
19021315,"melatonin 2.5 MG / vitamin B6 0.5 MG Sublingual Tablet",21604606,"HYPNOTICS AND SEDATIVES"
19021316,"melatonin 5 MG / vitamin B6 1 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
19022701,"melatonin 5 MG Sublingual Tablet",21604606,"HYPNOTICS AND SEDATIVES"
19022825,"scopolamine 0.4 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
19023233,"melatonin 0.5 MG Sublingual Tablet",21604606,"HYPNOTICS AND SEDATIVES"
19025138,"bismuth",21604606,"HYPNOTICS AND SEDATIVES"
19025606,"temazepam 15 MG Oral Capsule [Temazepam Gelthix]",21604606,"HYPNOTICS AND SEDATIVES"
19025607,"temazepam 30 MG Oral Capsule [Temazepam Gelthix]",21604606,"HYPNOTICS AND SEDATIVES"
19035273,"midazolam 1 MG/ML Injectable Solution [Versed]",21604606,"HYPNOTICS AND SEDATIVES"
19035275,"midazolam 5 MG/ML Injectable Solution [Versed]",21604606,"HYPNOTICS AND SEDATIVES"
19035623,"pentobarbital sodium 50 MG/ML Injectable Solution [Nembutal]",21604606,"HYPNOTICS AND SEDATIVES"
19038577,"temazepam 7.5 MG Oral Capsule [Restoril]",21604606,"HYPNOTICS AND SEDATIVES"
19039284,"triazolam 0.125 MG Oral Tablet [Halcion]",21604606,"HYPNOTICS AND SEDATIVES"
19039287,"triazolam 0.25 MG Oral Tablet [Halcion]",21604606,"HYPNOTICS AND SEDATIVES"
19049024,"potassium",21604606,"HYPNOTICS AND SEDATIVES"
19057198,"pentobarbital sodium 50 MG/ML Injectable Solution",21604606,"HYPNOTICS AND SEDATIVES"
19058360,"melatonin 3 MG Extended Release Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
19061088,"dexmedetomidine",21604606,"HYPNOTICS AND SEDATIVES"
19061089,"2 ML dexmedetomidine 0.1 MG/ML Injection [Precedex]",21604606,"HYPNOTICS AND SEDATIVES"
19062817,"riboflavin",21604606,"HYPNOTICS AND SEDATIVES"
19065401,"melatonin 0.3 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
19065600,"melatonin 1 MG/ML Oral Solution",21604606,"HYPNOTICS AND SEDATIVES"
19067145,"melatonin 3 MG / vitamin B6 10 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
19071838,"oats preparation",21604606,"HYPNOTICS AND SEDATIVES"
19073157,"amobarbital sodium 500 MG Injection",21604606,"HYPNOTICS AND SEDATIVES"
19076175,"2 ML dexmedetomidine 0.1 MG/ML Injection",21604606,"HYPNOTICS AND SEDATIVES"
19078924,"midazolam 1 MG/ML Injectable Solution",21604606,"HYPNOTICS AND SEDATIVES"
19078925,"midazolam 5 MG/ML Injectable Solution",21604606,"HYPNOTICS AND SEDATIVES"
19105755,"midazolam 2 MG/ML Oral Solution",21604606,"HYPNOTICS AND SEDATIVES"
19112814,"eszopiclone 1 MG Oral Tablet",21604606,"HYPNOTICS AND SEDATIVES"
19113338,"eszopiclone 1 MG Oral Tablet [Lunestar]",21604606,"HYPNOTICS AND SEDATIVES"
19113340,"eszopiclone 1 MG Oral Tablet [Lunesta]",21604606,"HYPNOTICS AND SEDATIVES"
19113342,"eszopiclone 2 MG Oral Tablet [Lunesta]",21604606,"HYPNOTICS AND SEDATIVES"
19113344,"eszopiclone 3 MG Oral Tablet [Lunesta]",21604606,"HYPNOTICS AND SEDATIVES"
19122506,"ramelteon 8 MG Oral Tablet [Rozerem]",21604606,"HYPNOTICS AND SEDATIVES"
19124906,"magnesium",21604606,"HYPNOTICS AND SEDATIVES"
19134129,"zolpidem tartrate 5 MG Sublingual Tablet",21604606,"HYPNOTICS AND SEDATIVES"
19136048,"sodium",21604606,"HYPNOTICS AND SEDATIVES"
19137312,"thiamine",21604606,"HYPNOTICS AND SEDATIVES"
903963,"triamcinolone",21600003,"STOMATOLOGICAL PREPARATIONS"
904435,"triamcinolone 0.001 MG/MG Paste",21600003,"STOMATOLOGICAL PREPARATIONS"
906874,"oxyquinoline",21600003,"STOMATOLOGICAL PREPARATIONS"
907879,"miconazole",21600003,"STOMATOLOGICAL PREPARATIONS"
915981,"neomycin",21600003,"STOMATOLOGICAL PREPARATIONS"
927329,"potassium nitrate 0.05 MG/MG / sodium fluoride 0.011 MG/MG Toothpaste",21600003,"STOMATOLOGICAL PREPARATIONS"
957624,"amlexanox 0.05 MG/MG Oral Paste",21600003,"STOMATOLOGICAL PREPARATIONS"
957626,"amlexanox 0.05 MG/MG Oral Paste [Aphthasol]",21600003,"STOMATOLOGICAL PREPARATIONS"
975125,"hydrocortisone",21600003,"STOMATOLOGICAL PREPARATIONS"
1000632,"clotrimazole",21600003,"STOMATOLOGICAL PREPARATIONS"
1036095,"stannous fluoride 0.004 MG/MG Oral Gel",21600003,"STOMATOLOGICAL PREPARATIONS"
1036117,"stannous fluoride 6.3 MG/ML Mouthwash",21600003,"STOMATOLOGICAL PREPARATIONS"
1112807,"aspirin",21600003,"STOMATOLOGICAL PREPARATIONS"
1343916,"epinephrine",21600003,"STOMATOLOGICAL PREPARATIONS"
1518254,"dexamethasone",21600003,"STOMATOLOGICAL PREPARATIONS"
1518608,"dexamethasone 4 MG",21600003,"STOMATOLOGICAL PREPARATIONS"
1518851,"dexamethasone 0.1 MG/ML Oral Solution [Decadron]",21600003,"STOMATOLOGICAL PREPARATIONS"
1550557,"prednisolone",21600003,"STOMATOLOGICAL PREPARATIONS"
1707164,"metronidazole",21600003,"STOMATOLOGICAL PREPARATIONS"
1707436,"metronidazole 100 MG/ML",21600003,"STOMATOLOGICAL PREPARATIONS"
1708880,"minocycline",21600003,"STOMATOLOGICAL PREPARATIONS"
1708995,"minocycline 1 MG Oral Powder",21600003,"STOMATOLOGICAL PREPARATIONS"
1708996,"minocycline 1 MG Oral Powder [Arestin]",21600003,"STOMATOLOGICAL PREPARATIONS"
1717240,"amphotericin B",21600003,"STOMATOLOGICAL PREPARATIONS"
1738521,"doxycycline",21600003,"STOMATOLOGICAL PREPARATIONS"
1776430,"hydrogen peroxide",21600003,"STOMATOLOGICAL PREPARATIONS"
1776525,"hydrogen peroxide 15 MG/ML Mouthwash",21600003,"STOMATOLOGICAL PREPARATIONS"
1790812,"chlorhexidine",21600003,"STOMATOLOGICAL PREPARATIONS"
1790982,"chlorhexidine gluconate 1.2 MG/ML Mouthwash",21600003,"STOMATOLOGICAL PREPARATIONS"
1790985,"chlorhexidine gluconate 1.2 MG/ML Mouthwash [Peridex]",21600003,"STOMATOLOGICAL PREPARATIONS"
1790986,"chlorhexidine gluconate 1.2 MG/ML Mouthwash [Periogard]",21600003,"STOMATOLOGICAL PREPARATIONS"
19008686,"ascorbic acid 60 MG / cholecalciferol 0.01 MG / sodium fluoride 1 MG / vitamin A 0.75 MG Chewable Tablet",21600003,"STOMATOLOGICAL PREPARATIONS"
19009640,"sodium fluoride 2.2 MG Oral Tablet [FluoriGard]",21600003,"STOMATOLOGICAL PREPARATIONS"
19020990,"hydrogen peroxide 0.015 MG/MG Oral Gel",21600003,"STOMATOLOGICAL PREPARATIONS"
19029973,"dexamethasone 1 MG/ML Oral Solution [Dexamethasone Intensol]",21600003,"STOMATOLOGICAL PREPARATIONS"
19031570,"clotrimazole 10 MG Oral Lozenge [Mycelex Troches]",21600003,"STOMATOLOGICAL PREPARATIONS"
19035322,"minocycline 10 MG/ML Oral Suspension [Minocin]",21600003,"STOMATOLOGICAL PREPARATIONS"
19040967,"hydrocortisone 2 MG/ML Oral Suspension [Cortef]",21600003,"STOMATOLOGICAL PREPARATIONS"
19046434,"sodium fluoride 1.1 MG/ML Oral Solution [Luride]",21600003,"STOMATOLOGICAL PREPARATIONS"
19047837,"hydrogen peroxide 0.015 MG/MG Oral Gel [Peroxyl]",21600003,"STOMATOLOGICAL PREPARATIONS"
19058044,"sodium fluoride 0.5 MG/ML Mouthwash",21600003,"STOMATOLOGICAL PREPARATIONS"
19060329,"metronidazole 50 MG/ML Oral Suspension",21600003,"STOMATOLOGICAL PREPARATIONS"
19069022,"sodium fluoride",21600003,"STOMATOLOGICAL PREPARATIONS"
19069023,"sodium fluoride 1.1 MG Oral Tablet",21600003,"STOMATOLOGICAL PREPARATIONS"
19069024,"sodium fluoride 0.55 MG Chewable Tablet",21600003,"STOMATOLOGICAL PREPARATIONS"
19069030,"sodium fluoride 1.1 MG Chewable Tablet [Luride]",21600003,"STOMATOLOGICAL PREPARATIONS"
19069052,"sodium fluoride 0.55 MG Chewable Tablet [Luride]",21600003,"STOMATOLOGICAL PREPARATIONS"
19069053,"sodium fluoride 2 MG/ML Mouthwash [Prevident Dental Rinse]",21600003,"STOMATOLOGICAL PREPARATIONS"
19069231,"sodium fluoride 2.2 MG Chewable Tablet",21600003,"STOMATOLOGICAL PREPARATIONS"
19069239,"sodium fluoride 1 MG Oral Lozenge",21600003,"STOMATOLOGICAL PREPARATIONS"
19069491,"sodium fluoride 2 MG/ML Oral Solution",21600003,"STOMATOLOGICAL PREPARATIONS"
19069539,"sodium fluoride 0.917 MG/ML Oral Solution",21600003,"STOMATOLOGICAL PREPARATIONS"
19069729,"sodium fluoride 0.44 MG/ML Mouthwash",21600003,"STOMATOLOGICAL PREPARATIONS"
19075605,"clotrimazole 10 MG Oral Lozenge",21600003,"STOMATOLOGICAL PREPARATIONS"
19076135,"dexamethasone 1 MG/ML Oral Solution",21600003,"STOMATOLOGICAL PREPARATIONS"
19076136,"dexamethasone 0.1 MG/ML Oral Solution",21600003,"STOMATOLOGICAL PREPARATIONS"
19076752,"doxycycline calcium 10 MG/ML Oral Suspension",21600003,"STOMATOLOGICAL PREPARATIONS"
